+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[2].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[2].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[1].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[4].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[3].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[3].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[2].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[5].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[4].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[4].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[0].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[3].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[6].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[5].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[0].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[5].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[0].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[4].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[0].sensors/sampling/delay_line[0].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[7].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[1].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[0].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[6].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[6].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[0].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[5].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[1].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[0].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[0].sensors/sampling/delay_line[0].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[2].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[7].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[1].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[7].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[1].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[0].sensors/sampling/delay_line[0].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[0].sensors/sampling/delay_line[1].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[6].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[2].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[0].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[1].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[1].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[3].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[2].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[2].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[0].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[0].sensors/sampling/delay_line[1].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[3].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[3].sensors/sampling/delay_line[7].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[0].sensors/sampling/delay_line[1].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[1].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[0].sensors/sampling/delay_line[2].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[4].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[2].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[2].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[7].sensors/sampling/delay_line[0].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[3].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[0].sensors/sampling/delay_line[0].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[3].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[1].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[4].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[5].sensors/sampling/delay_line[0].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[3].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[2].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[3].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[5].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[0].sensors/sampling/delay_line[2].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[0].sensors/sampling/delay_line[2].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[0].sensors/sampling/delay_line[3].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[4].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[7].sensors/sampling/delay_line[0].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[4].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[0].sensors/sampling/delay_line[1].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[5].sensors/sampling/delay_line[0].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[2].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[5].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[4].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[7].sensors/sampling/delay_line[0].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[7].sensors/sampling/delay_line[1].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[3].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[6].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[4].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[4].sensors/sampling/delay_line[0].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[5].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[0].sensors/sampling/delay_line[4].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[0].sensors/sampling/delay_line[3].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[5].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[5].sensors/sampling/delay_line[1].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[0].sensors/sampling/delay_line[3].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[5].sensors/sampling/delay_line[0].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[3].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[6].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[0].sensors/sampling/delay_line[2].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[4].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[4].sensors/sampling/delay_line[0].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[5].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[7].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[5].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[7].sensors/sampling/delay_line[1].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[7].sensors/sampling/delay_line[1].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[6].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[7].sensors/sampling/delay_line[2].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[6].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[0].sensors/sampling/delay_line[4].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[5].sensors/sampling/delay_line[2].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[0].sensors/sampling/delay_line[4].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[0].sensors/sampling/delay_line[5].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[5].sensors/sampling/delay_line[1].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[4].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[7].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[5].sensors/sampling/delay_line[1].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[4].sensors/sampling/delay_line[1].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[4].sensors/sampling/delay_line[0].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[7].sensors/sampling/delay_line[0].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[6].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[5].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[6].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[5].sensors/sampling/delay_line[0].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[0].sensors/sampling/delay_line[3].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[7].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[5].sensors/sampling/delay_line[3].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[1].sensors/sampling/delay_line[7].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[7].sensors/sampling/delay_line[2].block_n/sampling_path[1].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[7].sensors/sampling/delay_line[2].block_n/sampling_path[2].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[7].sensors/sampling/delay_line[3].block_n/sampling_path[0].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[2].sensors/sampling/delay_line[5].block_n/sampling_path[3].reg/D|
|               clk_fpga_1 |               clk_fpga_1 |design_1_i/tdc_bank_0/U0/tdc_bank_v1_0_S_AXI_inst/top/bank[5].sensors/sampling/delay_line[2].block_n/sampling_path[1].reg/D|
